date_time_(UTC),channel,duration,https://archive.org/details/,text
10/24/2020 14:28,BBCNEWS,4,BBCNEWS_20201024_140000_BBC_News/start/1680,Culture Recovery Fund. Over7O% awarded :O venues and urganisa\ufb01ons ou'side London
10/24/2020 14:28,FOXNEWSW,8,FOXNEWSW_20201024_140000_Cavuto_Live/start/1680,HOME DEPOT CO-FOUNDER KEN LANGONE: ECONOMY IS. . PERFORMING DRAMATICALLY WELL IN SPITE OF CHALLENGES. Cavutn
10/24/2020 14:28,MSNBCW,13,MSNBCW_20201024_140000_AM_Joy/start/1680,LAWYERS SAY THEY CAN'T FIND PARENTS. OF MORE THAN 5OO MIGRANT CHILDREN
10/24/2020 14:29,BBCNEWS,8,BBCNEWS_20201024_140000_BBC_News/start/1740,Culture Recovery Fund. Culture Secrerary Oliver Dowden announced scheme
10/24/2020 14:30,BBCNEWS,6,BBCNEWS_20201024_140000_BBC_News/start/1800,Culture Recovery Fund. Grants between \u00a31 and \u00a33 million to be awarded
10/24/2020 14:30,CNNW,8,CNNW_20201024_140000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/1800,"HEAVILY ARMED MAN CHARGED WITH POSSESSING CHILD. PORNOGRAPHY RESEARCHED JOE BIDEN, JUDGE SAYS"
10/24/2020 14:31,BBCNEWS,4,BBCNEWS_20201024_143000_Click/start/60,Culture Recovery Fund. Birmingham Hippodrometo receive maximum grant amount
10/24/2020 14:31,FOXNEWSW,9,FOXNEWSW_20201024_140000_Cavuto_Live/start/1860,"I PRESIDENT TRUMP DEPARTING WEST PALM BEACH, FL. . FOR NORTH CAROLINA CAMPAIGN EVENT. I II"
10/24/2020 14:32,CNNW,7,CNNW_20201024_140000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/1920,"According to DHHS, taking HIV treatment as prescribed and getting to and staying. undetectable for at Ieast\u00e9 months prevents transmitting HIV through sex.. First, talkto yourdoctorabout further risks ofsexual HIV transmission."
10/24/2020 14:33,BBCNEWS,7,BBCNEWS_20201024_143000_Click/start/180,"\""Her 5 I'GSII'ICUOHS"
10/24/2020 14:33,MSNBCW,7,MSNBCW_20201024_140000_AM_Joy/start/1980,i an;. JULIA AINSLEY COEEESFE\u2019XIEJDENT
10/24/2020 14:35,CNNW,8,CNNW_20201024_140000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/2100,PRESIDENT TRUMP VOTES IN PERSON IN FLORIDA
10/24/2020 14:36,CNNW,12,CNNW_20201024_140000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/2160,EARLY VOTING BEGINS IN NEW YORK STATE
10/24/2020 14:36,FOXNEWSW,12,FOXNEWSW_20201024_140000_Cavuto_Live/start/2160,TRUMP & BIDEN SPAR AMID QUESTIONS. . OVER CHINA CONNECTIONS. Cavutn\ufb02T'El
10/24/2020 14:36,MSNBCW,4,MSNBCW_20201024_140000_AM_Joy/start/2160,m 1.8OO.494.1617 IW s12mm
10/24/2020 14:37,CNNW,5,CNNW_20201024_140000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/2220,EARLY VOTING BEGINS IN NEW YORK STATE. . Evan MCMorris\u2014Santoro GW Correspondent
10/24/2020 14:38,CNNW,9,CNNW_20201024_140000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/2280,GEORGIA VOTERS LINE UP TO CAST EARLY BALLOTS. . Natasha Chen CJ\\N National Correspondent
10/24/2020 14:39,CNNW,3,CNNW_20201024_140000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/2340,"DEMS HOPE YOUNGER, DIVERSE ELECTORATE COULD FLIP GEORGIA"
10/24/2020 14:40,MSNBCW,11,MSNBCW_20201024_140000_AM_Joy/start/2400,NYT: TRUMP\u2019S BIG TAX WRITE-OFFS. AND CLAIMS THAT DON\u2019T ALWAYS ADD UP
10/24/2020 14:41,MSNBCW,5,MSNBCW_20201024_140000_AM_Joy/start/2460,TRUMP CLAIMS HE PREPAID 'MILLIONS AND MILLIONS\u2019 IN TAXES
10/24/2020 14:42,FOXNEWSW,4,FOXNEWSW_20201024_140000_Cavuto_Live/start/2520,POLLSTER FRANK LUNTZ ON WHAT ' H. TRUMP AND BIDEN NEED TO DO THESE. NEXT 1O DAYS O
10/24/2020 14:42,MSNBCW,8,MSNBCW_20201024_140000_AM_Joy/start/2520,TRUMP LINKED TO BANK ACCOUNT IN CHINA
10/24/2020 14:43,FOXNEWSW,7,FOXNEWSW_20201024_140000_Cavuto_Live/start/2580,FORMER ACTING U.S. ATTORNEY GENERAL MATTHEW WHITAKER:. . AMERICANS NEED TO PAY ATTENTION TO WHERE THEY GET INFO. Cavutn
10/24/2020 14:44,FOXNEWSW,12,FOXNEWSW_20201024_140000_Cavuto_Live/start/2640,FORMER ACTING U.S. ATTORNEY GENERAL MATTHEW WHITAKER:. . I'M SURE FBI IS ACTIVE IN COUNTERING ELECTION THREATS. Cavutn
10/24/2020 14:45,CNNW,12,CNNW_20201024_140000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/2700,TRUMP AND BIDEN BL|1Z MUST-WIN STATES 1O DAYS BEFORE ELECTION
10/24/2020 14:46,MSNBCW,14,MSNBCW_20201024_140000_AM_Joy/start/2760,WT: TRUMP\u2019S BIG TAX WRITE-OFFS. AND CLAIMS THAT DON\u2019T ALWAYS ADD up
10/24/2020 14:47,FOXNEWSW,11,FOXNEWSW_20201024_140000_Cavuto_Live/start/2820,1-8OO-763-O143. . iqwentworth.com
10/24/2020 14:48,CNNW,13,CNNW_20201024_140000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/2880,TRUMP AND BIDEN BLI'IZ MUST-WIN STATES 1O DAYS BEFORE ELECTION. . . . Maria Cardona Democratic Strategist
10/24/2020 14:48,FOXNEWSW,5,FOXNEWSW_20201024_140000_Cavuto_Live/start/2880,PRESIDENT TRUMP: IT'S AN HONOR TO BE VOTING. \\
10/24/2020 14:50,CNNW,5,CNNW_20201024_140000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/3000,TRUMP AND BIDEN BL|1Z MUST-WIN STATES 1O DAYS BEFORE ELECTION
10/24/2020 14:50,MSNBCW,4,MSNBCW_20201024_140000_AM_Joy/start/3000,THEFIDORSTUHE
10/24/2020 14:51,CNNW,7,CNNW_20201024_140000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/3060,TRUMP AND BIDEN BLI'IZ MUST-WIN STATES 1O DAYS BEFORE ELECTION. . Brian Robinson Republican Strategist
10/24/2020 14:52,CNNW,11,CNNW_20201024_140000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/3120,TRUMP AND BIDEN BL|1Z MUST-WIN STATES 1O DAYS BEFORE ELECTION
10/24/2020 14:53,CNNW,5,CNNW_20201024_140000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/3180,AUTHORITIES PREPARING FOR POSSIBILITY OF UNREST AFTER THE ELECTION. . Vivian Salama CN\\I National Security Correspondent
10/24/2020 14:54,CNNW,9,CNNW_20201024_140000_CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul/start/3240,"SECRET SERVICE, WASHINGTON, D.C. POLICE GETTING NEW. EQUIPMENT, HOLDING TRAINING DRILLS AHEAD OF ELECTION"
10/24/2020 14:56,FOXNEWSW,10,FOXNEWSW_20201024_140000_Cavuto_Live/start/3360,ASTRAZENECA RESTARTING TRIALS OF COVID- T 9. . VACCINE IN U.S. AFTER HALT OVER SAFETY ISSUES. Cavutnm
10/24/2020 14:57,MSNBCW,4,MSNBCW_20201024_140000_AM_Joy/start/3420,TRUMP ZEROS IN ON BIG 1O FOOTBALL AS NEW CAMPAIGN STRATEGY
10/24/2020 14:58,FOXNEWSW,6,FOXNEWSW_20201024_140000_Cavuto_Live/start/3480,"T FDA APPROVES REMDESIVIR AS COVID- T9 TREATMENT. . Cavutn \""TV?!"
10/24/2020 14:59,FOXNEWSW,10,FOXNEWSW_20201024_140000_Cavuto_Live/start/3540,NYU LANGONE MEDICAL CENTER'S DR QANTA AHMED ON. . SURGE OF NEW CORONAVIRUS CASES ACROSS U.S.. Cavutnl'l'm?!
10/24/2020 15:01,CNNW,9,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/60,"U.S. SHA'ITERS SINGLE-DAY RECORD WITH 83,OOO+ NEW INFECTIONS"
10/24/2020 15:01,MSNBCW,7,MSNBCW_20201024_140000_AM_Joy/start/3660,DR. BERNARD ASHBY ggmgg\ufb02ggggmgm
10/24/2020 15:02,CNNW,5,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/120,ANY MOMENT NOW: BIDEN HOLDS CAMPAIGN RALLY IN PENNSYLVANIA. . M] Lee OW Political Correspondent
10/24/2020 15:02,MSNBCW,5,MSNBCW_20201024_140000_AM_Joy/start/3720,CORONAVIRUS SURGES IN MIDWESTERN STATES
10/24/2020 15:03,CNNW,8,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/180,ANY MOMENT NOW: BIDEN HOLDS CAMPAIGN RALLY IN PENNSYLVANIA
10/24/2020 15:03,MSNBCW,8,MSNBCW_20201024_140000_AM_Joy/start/3780,INDIANAHIIJ. FIVE THIRTY EIGHTPULLINB AVERAGES. UCTDBER 23
10/24/2020 15:04,MSNBCW,6,MSNBCW_20201024_140000_AM_Joy/start/3840,DR. NAHID BHADELIA aggfgfgommm
10/24/2020 15:05,CNNW,4,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/300,SOON: TRUMP HOLDS CAMPAIGN RALLY IN NORTH CAROLINA. . Dianne Gallagher OW National Correspondent
10/24/2020 15:05,FOXNEWSW,10,FOXNEWSW_20201024_140000_Cavuto_Live/start/3900,BOB CASEY J. PENNSYLVANIA SE A OR
10/24/2020 15:05,MSNBCW,11,MSNBCW_20201024_140000_AM_Joy/start/3900,"U.S. SEI'S SINGLE-DAY RECORD OF 82,154 NEW CASES ON FRIDAY"
10/24/2020 15:06,CNNW,7,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/360,TRUMP RALLIES IN KEY BA'ITLEGROUND STATES AS COVID-19 CASES SURGE. . Dianne Gallagher (AN National Correspondent
10/24/2020 15:06,FOXNEWSW,4,FOXNEWSW_20201024_140000_Cavuto_Live/start/3960,"SOON: BIDEN HOLDS CAMPAIGN EVENT IN BRISTOL, PA. 11 ,"
10/24/2020 15:07,BBCNEWS,11,BBCNEWS_20201024_150000_BBC_News/start/420,Coronavirus: Slough restrictions. New rules mean no mee'ing of family and friends indoors
10/24/2020 15:07,CNNW,7,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/420,TRUMP AGAIN TRIES TO CAST DOUBT ON MAIL-IN VOTING\nTRUMP AGAIN TRIES TO CAST DOUBT ON MAIL-IN VOTING. . Dianne Gallagher OW National Correspondent
10/24/2020 15:07,FOXNEWSW,6,FOXNEWSW_20201024_140000_Cavuto_Live/start/4020,SEN CASEY (D-PA) ON JOE BIDEN SAYING HE WOULD. . '1 TRANSITION AWAY FROM OIL AND FRACKING
10/24/2020 15:08,CNNW,9,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/480,"TRUMP AND BIDEN BLI'IZ MUST-WIN STATES 1O DAYS UNTIL ELECTION. . David Swerdlick Assistant Editor, The Washington Post"
10/24/2020 15:08,FOXNEWSW,9,FOXNEWSW_20201024_140000_Cavuto_Live/start/4080,"SOON: BIDEN HOLDS CAMPAIGN EVENT IN BRISTOL, PA. 'I M"
10/24/2020 15:09,BBCNEWS,10,BBCNEWS_20201024_150000_BBC_News/start/540,"Coronavirus: South Yorkshire restrictions. Ban on household mixing indoors and in most outdoor settings\nCoronavirus: South Yorkshire restrictions. Affected areas include Barnsley, Doncaster, Rotherham and Shef\ufb01eld"
10/24/2020 15:09,CNNW,4,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/540,"TRUMP AGAIN TRIES TO CAST DOUBT ON MAIL-IN VOTING. . David Swerdlick Assistant Editor, The Washington Post"
10/24/2020 15:09,FOXNEWSW,13,FOXNEWSW_20201024_140000_Cavuto_Live/start/4140,SEN CASEY (D-PA): BIDEN IS GOING TO. WORK HARD TO PROTECT THE ENVIRONMENT
10/24/2020 15:09,MSNBCW,4,MSNBCW_20201024_140000_AM_Joy/start/4140,Jm mg\ufb01AN\ufb01\u00e9\ufb01FmRs CORRESPONDENT
10/24/2020 15:10,CNNW,10,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/600,"U.S. REPORTS MOST NEW COVID CASES SINCE PANDEMIC'S START;. TRUMP: \""WE'RE ROUNDING THE CORNER BEAUTIFULLY\"
10/24/2020 15:10,MSNBCW,9,MSNBCW_20201024_140000_AM_Joy/start/4200,"U.S. SEI'S SINGLE-DAY RECORD OF 82,154 NEW CASES ON FRIDAY"
10/24/2020 15:11,BBCNEWS,8,BBCNEWS_20201024_150000_BBC_News/start/660,Coronavirus: South Yorkshire restrictions. Tier 3 measures came into effect at midnight
10/24/2020 15:12,BBCNEWS,7,BBCNEWS_20201024_150000_BBC_News/start/720,EEII NEWS. . I\u2014'u
10/24/2020 15:12,CNNW,10,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/720,"OBAMA CAMPAIGNS FOR BIDEN IN BATI'LEGROUND FLORIDA. . David SwerdIiCk Assistant Editor, The Washington Post"
10/24/2020 15:12,FOXNEWSW,13,FOXNEWSW_20201024_140000_Cavuto_Live/start/4320,1 SEN THUNE (R-SD) ON DEBATE OVER BARRETT NOMINATION. \\ 'T
10/24/2020 15:13,CNNW,5,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/780,"U.S. RECORDS ONE-DAY RECORD WITH 83,OOO+ NEW CORONAVIRUS CASES"
10/24/2020 15:13,MSNBCW,3,MSNBCW_20201024_140000_AM_Joy/start/4380,Call to speak with a Licensed Insurance Agent
10/24/2020 15:14,FOXNEWSW,11,FOXNEWSW_20201024_140000_Cavuto_Live/start/4440,SEN THUNE (R-SD) ON UPCOMING VOTE TO CONFIRM. . ' AMY CONEY BARRETT TO SUPREME COURT. W M
10/24/2020 15:15,FOXNEWSW,5,FOXNEWSW_20201024_140000_Cavuto_Live/start/4500,SEN THUNE (R-SD) ON DEMOCRATS BOYCOTHNG. . ' KEY VOTE ON AMY CONEY BARRE'IT NOMINATION. \\ V
10/24/2020 15:16,FOXNEWSW,7,FOXNEWSW_20201024_140000_Cavuto_Live/start/4560,SENATE MAJORITY WHIP THUNE (R-SD): DEMOCRATS ARE. ' DOING EVERYTHING THEY CAN TO PROTEST BARRETT VOTE. ' M
10/24/2020 15:17,BBCNEWS,4,BBCNEWS_20201024_150000_BBC_News/start/1020,US Presidential election. Early voting rules vary from state to state
10/24/2020 15:17,FOXNEWSW,11,FOXNEWSW_20201024_140000_Cavuto_Live/start/4620,SEN THUNE (R-SD) ON DEBATE OVER COVlD-I9 STIMULUS. \\ M
10/24/2020 15:18,BBCNEWS,5,BBCNEWS_20201024_150000_BBC_News/start/1080,. EEI NEWS. . \u2014
10/24/2020 15:18,CNNW,11,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/1080,"FAUCI SAYS |T MIGHT BE TIME TO MANDATE MASKS AS NEW CASES SPIKE. . Dr. Anthony Fauci Director, National Institute of Allergy and Infectious Diseases"
10/24/2020 15:18,MSNBCW,6,MSNBCW_20201024_140000_AM_Joy/start/4680,MAKE YOUR VOTING PLAN AT. . NBCNEWS.COM/PLANYOURVOTE
10/24/2020 15:19,CNNW,7,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/1140,FAUCI SAYS |T MIGHT BE TIME TO MANDATE MASKS AS NEW CASES SPIKE
10/24/2020 15:19,MSNBCW,9,MSNBCW_20201024_140000_AM_Joy/start/4740,PROTECTING YOURSELF AND YOUR VOTE ON ELECTION DAY
10/24/2020 15:20,CNNW,10,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/1200,"U.S. RECORDS ONE-DAY RECORD WITH 83,OOO+ NEW CORONAVIRUS CASES"
10/24/2020 15:23,BBCNEWS,3,BBCNEWS_20201024_150000_BBC_News/start/1380,Schools laptops TOW. Schools in England 'bitterly disappointed' over laptop allocation cut
10/24/2020 15:23,FOXNEWSW,11,FOXNEWSW_20201024_140000_Cavuto_Live/start/4980,"U.S. INTEL: IRAN, RUSSIA, CHINA. TRYING TO INTERFERE IN ELECTION\nDANNY COULSON. FORMER FBI DEPUTY ASSISTANT DIRECTOR"
10/24/2020 15:24,BBCNEWS,7,BBCNEWS_20201024_150000_BBC_News/start/1440,Schools laptops TOW. Labour says all to laptop allocation is a 'disgrace'
10/24/2020 15:24,FOXNEWSW,6,FOXNEWSW_20201024_140000_Cavuto_Live/start/5040,INTEL OFFICIALS: VOTER DATA OBTAINED. BY IRAN AND RUSSIA WAS MOSTLY PUBLIC
10/24/2020 15:25,BBCNEWS,10,BBCNEWS_20201024_150000_BBC_News/start/1500,\u00a7. EIEI NEWS
10/24/2020 15:25,CNNW,9,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/1500,"TRUMP BASELESSLY CLAIMS \""WE'RE GOING TO QUICKLY END THIS PANDEMIC\u201c. . Dr. Carlos Del Rio Exec. Associate Dean, Emory University Medical School"
10/24/2020 15:25,FOXNEWSW,6,FOXNEWSW_20201024_140000_Cavuto_Live/start/5100,INTEL OFFICIALS: IRAN IS BEHIND EMAILS. APPEARING TO BE FROM PROUD BOYS
10/24/2020 15:25,MSNBCW,10,MSNBCW_20201024_140000_AM_Joy/start/5100,MAKE YOUR VOTING PLAN AT. . NBCNEWS.COM/PLANYOURVOTE
10/24/2020 15:26,CNNW,5,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/1560,"JOHNSON & JOHNSON IS TAKING STEPS TO RESUME VACCINE TRIAL. . Trial paused on October 12 due to \""unexplained illness\"" in participant"
10/24/2020 15:27,CNNW,10,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/1620,"BIDEN STUMPS IN PA, SLAMS TRUMP'S COVID-19 RESPONSE"
10/24/2020 15:28,CNNW,6,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/1680,BIDEN STUMPS IN PA SLAMS TRUMP'S COVID-19 RESPONSE. . Jill Biden Joe Biden's Wife
10/24/2020 15:28,FOXNEWSW,15,FOXNEWSW_20201024_140000_Cavuto_Live/start/5280,"BIDENS HOLD DRIVE-IN CAMPAIGN EVENT IN BRISTOL, PA. 1 ' M"
10/24/2020 15:28,MSNBCW,9,MSNBCW_20201024_140000_AM_Joy/start/5280,BIDEN HOLDS DRIVE-IN RALLY IN PENNSYLVANIA
10/24/2020 15:29,CNNW,10,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/1740,BIDEN AND SURROGATES FAN OUT ACROSS EIGHT BATTLEGROUND STATES. . . . Jill Biden Joe Biden's Wife
10/24/2020 15:30,FOXNEWSW,14,FOXNEWSW_20201024_140000_Cavuto_Live/start/5400,JILL BIDEN: JOE WILL BE A. PRESIDENT FOR ALL PEOPLE
10/24/2020 15:32,CNNW,8,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/1920,BIDEN AND SURROGATES FAN OUT ACROSS EIGHT BAHLEGROUND STATES
10/24/2020 15:32,FOXNEWSW,11,FOXNEWSW_20201024_140000_Cavuto_Live/start/5520,JILL BIDEN: WE CAN STILL LOVE AND. RESPECT EACH OTHER IF WE DON'T AGREE
10/24/2020 15:33,CNNW,11,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/1980,BIDEN AND SURROGATES FAN OUT ACROSS EIGHT BATTLEGROUND STATES. . . . Jill Biden Joe Biden's Wife
10/24/2020 15:33,FOXNEWSW,8,FOXNEWSW_20201024_140000_Cavuto_Live/start/5580,I JILL BIDEN: WE HAVE TO BELIEVE OUR COMMUNITIES. . ARE STRONGER THAN THE CHALLENGES THEY FACE. I x'
10/24/2020 15:33,MSNBCW,7,MSNBCW_20201024_140000_AM_Joy/start/5580,JILL BIDEN: THERE ARE NO DO-OVERS
10/24/2020 15:34,CNNW,10,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/2040,BIDEN AND SURROGATES FAN OUT ACROSS EIGHT BAHLEGROUND STATES
10/24/2020 15:35,FOXNEWSW,6,FOXNEWSW_20201024_140000_Cavuto_Live/start/5700,"BIDENS HOLD DRIVE-IN CAMPAIGN EVENT IN BRISTOL, PA. \\ ' _"
10/24/2020 15:35,MSNBCW,4,MSNBCW_20201024_140000_AM_Joy/start/5700,BIDEN HOLDS DRIVE-IN RALLY IN PENNSYLVANIA
10/24/2020 15:39,CNNW,14,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/2340,TRUMP HITS BIDEN ON FRACKING IN MIDWESTERN BA'ITLEGROUNDS
10/24/2020 15:39,FOXNEWSW,9,FOXNEWSW_20201024_140000_Cavuto_Live/start/5940,"SOON: JOE BIDEN TO SPEAK IN BRISTOL, PA. H V x'"
10/24/2020 15:41,CNNW,5,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/2460,BIDEN AND SURROGATES FAN OUT ACROSS EIGHT BATTLEGROUND STATES. . . . Joe Biden (D) Presidential Nominee
10/24/2020 15:41,FOXNEWSW,6,FOXNEWSW_20201024_140000_Cavuto_Live/start/6060,JOE BIDEN HOLDS DRIVE-IN CAMPAIGN EVENT IN PA. \\ x
10/24/2020 15:43,FOXNEWSW,12,FOXNEWSW_20201024_140000_Cavuto_Live/start/6180,BIDEN: OUR EDUCATORS ARE OPERATING. UNDER EXTRAORDINARY CIRCUMSTANCES
10/24/2020 15:45,FOXNEWSW,8,FOXNEWSW_20201024_140000_Cavuto_Live/start/6300,JOE BIDEN HOLDS DRIVE-IN CAMPAIGN EVENT IN PA. 1 '
10/24/2020 15:46,FOXNEWSW,12,FOXNEWSW_20201024_140000_Cavuto_Live/start/6360,BIDEN: WE HAVE IO DAYS LEFT AND. IT MAY COME DOWN TO PENNSYLVANIA
10/24/2020 15:47,FOXNEWSW,6,FOXNEWSW_20201024_140000_Cavuto_Live/start/6420,JOE BIDEN HOLDS DRIVE-IN CAMPAIGN EVENT IN PA. \\ M
10/24/2020 15:48,FOXNEWSW,9,FOXNEWSW_20201024_140000_Cavuto_Live/start/6480,"BIDEN: TIMES ARE HARD,. UNEMPLOYMENT IS WAY UP"
10/24/2020 15:49,CNNW,8,CNNW_20201024_150000_CNN_Newsroom_With_Fredricka_Whitfield/start/2940,"BIDEN: TRUMP \""QUIT ON AMERICA\"" WITH HIS MISHANDLING OF PANDEMIC. . Joe Biden (D) Presidential Nominee"
10/24/2020 15:51,FOXNEWSW,11,FOXNEWSW_20201024_140000_Cavuto_Live/start/6660,JOE BIDEN HOLDS DRIVE-IN CAMPAIGN EVENT IN PA. | ' 1 1 '
10/24/2020 15:53,FOXNEWSW,9,FOXNEWSW_20201024_140000_Cavuto_Live/start/6780,BlDEN: NOTHING '5 MORE OFFENSIVE THAN HOW TRUMP. HAS SPOKEN ABOUT THOSE WHO'VE SERVED THE NATION. \\ V
10/24/2020 15:54,FOXNEWSW,13,FOXNEWSW_20201024_140000_Cavuto_Live/start/6840,JOE BIDEN HOLDS DRIVE-IN CAMPAIGN EVENT IN PA. \\ V
10/24/2020 15:55,FOXNEWSW,7,FOXNEWSW_20201024_140000_Cavuto_Live/start/6900,BIDEN: TRUMP THINKS. WALL STREET BUILT THIS COUNTRY
10/24/2020 15:56,MSNBCW,12,MSNBCW_20201024_140000_AM_Joy/start/6960,"BIDEN: \""I'LL SHUT DOWN THE VIRUS, NOT THE ECONOMY\"
10/24/2020 15:57,FOXNEWSW,14,FOXNEWSW_20201024_140000_Cavuto_Live/start/7020,JOE BIDEN HOLDS DRIVE-IN CAMPAIGN EVENT IN PA. 1
10/24/2020 15:59,MSNBCW,7,MSNBCW_20201024_140000_AM_Joy/start/7140,BIDEN SPEAKING AT PENNSYLVANIA RALLY
10/24/2020 16:01,MSNBCW,4,MSNBCW_20201024_160000_Weekends_With_Alex_Witt/start/60,BIDEN: I'M NOT BANNING FRACKING IN PA OR ANYWHERE ELSE
10/24/2020 16:02,MSNBCW,6,MSNBCW_20201024_160000_Weekends_With_Alex_Witt/start/120,BIDEN BLASTS TRUMP OVER CORONAVIRUS RESPONSE
10/24/2020 16:03,BBCNEWS,9,BBCNEWS_20201024_160000_BBC_News/start/180,"Coronavirus: South Yorkshire restrictions. Affecied areas include Bamsley, Doncas'er, Rotherham and Shef\ufb01eld"
10/24/2020 16:03,MSNBCW,9,MSNBCW_20201024_160000_Weekends_With_Alex_Witt/start/180,"BIDEN: \""I'LL SHUT DOWN THE VIRUS, NOT THE ECONOMY\"
10/24/2020 16:04,BBCNEWS,7,BBCNEWS_20201024_160000_BBC_News/start/240,Coronavirus: South Yorkshire restrictions. Tier 3 measures came into effect at midnight
10/24/2020 16:05,CNNW,8,CNNW_20201024_160000_CNN_Newsroom_With_Fredricka_Whitfield/start/300,"BIDEN: TRUMP \""QUIT ON AMERICA\"" WITH HIS MISHANDLING OF PANDEMIC"
10/24/2020 16:05,MSNBCW,8,MSNBCW_20201024_160000_Weekends_With_Alex_Witt/start/300,BIDEN: I'M NOT BANNING FRACKING IN PA OR ANYWHERE ELSE
10/24/2020 16:06,BBCNEWS,8,BBCNEWS_20201024_160000_BBC_News/start/360,Coronavirus: South Yorkshire restrictions. More than 1.4m in South Vorkshire now under tier3 restrictions
10/24/2020 16:06,CNNW,3,CNNW_20201024_160000_CNN_Newsroom_With_Fredricka_Whitfield/start/360,"BIDEN: TRUMP \""QUIT ON AMERICA\"" WITH HIS MISHANDLING OF PANDEMIC. . MJ Lee OW Political Correspondent"
10/24/2020 16:06,FOXNEWSW,6,FOXNEWSW_20201024_160000_Americas_News_Headquarters/start/360,GILLIAN LE D. TURNER VITI'ERT. m NEWS HG
10/24/2020 16:06,MSNBCW,12,MSNBCW_20201024_160000_Weekends_With_Alex_Witt/start/360,BIDEN MAKES TWO CAMPAIGN STOPS IN BA'ITLEGROUND PENNSYLVANIA
10/24/2020 16:07,BBCNEWS,9,BBCNEWS_20201024_160000_BBC_News/start/420,US Presidential election. Trump voted in Florida before hitting campaign trail
10/24/2020 16:07,FOXNEWSW,5,FOXNEWSW_20201024_160000_Americas_News_Headquarters/start/420,I SOON: PRESIDENT TRUMP TO SPEAK IN NORTH CAROLINA. . rm NEWS HO
10/24/2020 16:08,BBCNEWS,9,BBCNEWS_20201024_160000_BBC_News/start/480,US Presidential election. Trump cast his vote near his Mar-a-Lago private club
10/24/2020 16:08,CNNW,12,CNNW_20201024_160000_CNN_Newsroom_With_Fredricka_Whitfield/start/480,TRUMP AND BIDEN BLITZ MUST-WIN STATES 1O DAYS UNTIL ELECTION
10/24/2020 16:09,CNNW,6,CNNW_20201024_160000_CNN_Newsroom_With_Fredricka_Whitfield/start/540,TRUMP HITS BIDEN ON FRACKING IN MIDWESTERN BA'ITLEGROUNDS
10/24/2020 16:10,CNNW,6,CNNW_20201024_160000_CNN_Newsroom_With_Fredricka_Whitfield/start/600,TRUMP HITS BIDEN ON FRACKING IN MIDWESTERN BA'ITLEGROUNDS\nSOON: TRUMP HOLDS CAMPAIGN RALLY IN NORTH CAROLINA
10/24/2020 16:10,MSNBCW,9,MSNBCW_20201024_160000_Weekends_With_Alex_Witt/start/600,SURVEYMUNKEY/AXIUS' O9/25-1O/22
