date_time_(UTC),channel,duration,https://archive.org/details/,text
10/20/2020 21:05,CNNW,6,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/300,TRUMP DEMANDS BARR LAUNCH AN INVESTIGATION OF HUNTER BIDEN
10/20/2020 21:06,CNNW,10,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/360,SOURCES: MCCONNELL SUGGESTS LI'I'I'LE APPETITE. FOR ECONOMIC STIMULUS DEAL BEFORE ELECTION
10/20/2020 21:06,MSNBCW,5,MSNBCW_20201020_200000_Deadline_White_House/start/3960,HIGH-PROFILE REPUBLICANS BACK BIDEN FOR PRESIDENT
10/20/2020 21:07,CNNW,4,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/420,14 STATES SET HOSPITALIZATION RECORDS IN COVID SECOND WAVE. . Gov. .J.B. Pritzker (D) Illinois
10/20/2020 21:08,CNNW,5,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/480,NIH DIRECTOR: IT'S \u201cJUST NOT SAFE\u201c FOR FAMILY THANKSGIVING GATHERINGS
10/20/2020 21:09,CNNW,8,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/540,"U.S. NEARS 221,OOO DEATHS AND TOPS 8.2 MILLION. CASES AS CORONAVIRUS SECOND WAVE SURGES\nSTUDY: DESK ARRANGEMENT AND GLASS. SHIELDS HELP REDUCE CLASSROOM SPREAD"
10/20/2020 21:10,CNNW,10,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/600,"U.S. NEARS 221,OOO DEATHS AND TOPS 8.2 MILLION. CASES AS CORONAVIRUS SECOND WAVE SURGES"
10/20/2020 21:10,MSNBCW,12,MSNBCW_20201020_200000_Deadline_White_House/start/4200,GROWING NUMBER OF REPUBLICANS ANNOUNCING SUPPORT FOR BIDEN
10/20/2020 21:11,MSNBCW,7,MSNBCW_20201020_200000_Deadline_White_House/start/4260,HIGH-PROFILE REPUBLICANS BACK BIDEN FOR PRESIDENT
10/20/2020 21:12,CNNW,3,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/720,NIH DIRECTOR: IT'S \u201cJUST NOT SAFE\u201c FOR FAMILY THANKSGIVING GATHERINGS
10/20/2020 21:12,MSNBCW,11,MSNBCW_20201020_200000_Deadline_White_House/start/4320,ADM. WILLIAM MCRAVEN ENDORSES JOE BIDEN FOR PRESIDENT
10/20/2020 21:13,CNNW,10,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/780,FAUCI: U.S. DOESN'T NECESSARILY NEED TO LOOK DOWN AGAIN DESPITE SURGE
10/20/2020 21:13,MSNBCW,5,MSNBCW_20201020_200000_Deadline_White_House/start/4380,GROWING NUMBER OF REPUBLICANS ANNOUNCING SUPPORT FOR BIDEN
10/20/2020 21:15,MSNBCW,7,MSNBCW_20201020_200000_Deadline_White_House/start/4500,USA TODAY ENDORSES BIDEN; FIRST-EVER PRESIDENTIAL ENDORSEMENT
10/20/2020 21:16,FOXNEWSW,6,FOXNEWSW_20201020_210000_The_Five/start/960,TRUMP DEMANDS AG BARR INVESTIGATE HUNTER BIDEN
10/20/2020 21:18,CNNW,12,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/1080,S19/month w Aspm. mm 1-888-776-1444
10/20/2020 21:20,FOXNEWSW,9,FOXNEWSW_20201020_210000_The_Five/start/1200,"1 TRUMP DEMANDS AG BARR INVESTIGATE HUNTER BIDEN. . \""THE F] \\r' '-"
10/20/2020 21:21,CNNW,11,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/1260,32 MILLION EARLY VOTES CAST TWO WEEKS BEFORE ELECTION;. TRUMP & BIDEN IN TOUGH BATTLE FOR 27O ELECTORAL VOTES
10/20/2020 21:21,FOXNEWSW,3,FOXNEWSW_20201020_210000_The_Five/start/1260,TRUMP DEMANDS AG BARR INVESTIGATE HUNTER BIDEN
10/20/2020 21:23,FOXNEWSW,8,FOXNEWSW_20201020_210000_The_Five/start/1380,THE FIVE
10/20/2020 21:25,CNNW,8,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/1500,SUPREME COURT ALLOWS PENNSYLVANIA TO COUNT. MAIL-IN BALLOTS RECEIVED AFTER ELECTION DAY
10/20/2020 21:26,CNNW,7,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/1560,"32 MILLION EARLY VOTES CAST TWO WEEKS BEFORE ELECTION;. TRUMP & BIDEN IN TOUGH BATTLE FOR 27O ELECTORAL VOTES\nTRUMP SAYS HE MAY CHANGE HIS STRATEGY IN FINAL DEBATE. AS BIDEN PREPARES FOR HIM TO \""BULLY AND DEFLECT\u201c"
10/20/2020 21:27,CNNW,10,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/1620,"TRUMP SAYS HE MAY CHANGE HIS STRATEGY IN FINAL DEBATE. AS BIDEN PREPARES FOR HIM TO \""BULLY AND DEFLECT\u201c"
10/20/2020 21:27,MSNBCW,7,MSNBCW_20201020_200000_Deadline_White_House/start/5220,EARLY VOTING BREAKING RECORDS IN KEY STATES NATIONWIDE
10/20/2020 21:28,FOXNEWSW,10,FOXNEWSW_20201020_210000_The_Five/start/1680,TRUMP RAILS AGAINST BIDEN' S ECONOMIC AGENDA
10/20/2020 21:33,CNNW,9,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/1980,SOURCES: MCCONNELL SUGGESTS LI'I'I'LE APPETITE. FOR ECONOMIC STIMULUS DEAL BEFORE ELECTION
10/20/2020 21:34,CNNW,14,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/2040,PELOSI HOPEFUL FOR STIMULUS DEAL BY END OF WEEK AS. MCCONNELL SUGGESTS LITI'LE APPETITE BEFORE ELECTION
10/20/2020 21:37,MSNBCW,7,MSNBCW_20201020_200000_Deadline_White_House/start/5820,"STEVE SCHMIDT 'POLITICALgTRATEGIST ,_"
10/20/2020 21:38,BBCNEWS,7,BBCNEWS_20201020_213000_The_Papers/start/480,"Lizzy Burden. Economics Correspondent, Telegraph"
10/20/2020 21:38,CNNW,11,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/2280,////4\\\\\\\\ W. . AAA n\u2014n 'AAI
10/20/2020 21:38,FOXNEWSW,5,FOXNEWSW_20201020_210000_The_Five/start/2280,COVID CONTROVERSY. ANDREW cuomo: AMERICANS SHQULD BE SKEPTICAL OF VACCINE
10/20/2020 21:38,MSNBCW,9,MSNBCW_20201020_200000_Deadline_White_House/start/5880,POLITICO: TRUMP\u2019S UNLIKABILITY HURTING HIS CAMPAIGN
10/20/2020 21:40,FOXNEWSW,13,FOXNEWSW_20201020_210000_The_Five/start/2400,| COVID CONTROVERSY. ANDREW cuomo: AMERICANS SHOULD BE SKEPTICAL OF VACCINE
10/20/2020 21:41,BBCNEWS,9,BBCNEWS_20201020_213000_The_Papers/start/660,I.. EEII NEWS
10/20/2020 21:41,CNNW,6,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/2460,I uvv-a I. . . . . . chi-VIII. . . . hl'w I an\u201c c\u2019a'cc. . CARPET ' TILELGROUT - HARDWOOD ' UPHOLSTERV ' AIR DUCT - AREA RUG' DISINFECTION
10/20/2020 21:41,FOXNEWSW,12,FOXNEWSW_20201020_210000_The_Five/start/2460,COVID CONTROVERSY. ANDREW cuomo: AMERICANS SHOULD BE SKEPTICAL or VACCINE. F\u2014_ 7\u201c}? n \\ \ufb02?
10/20/2020 21:42,CNNW,10,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/2520,"MIAMI BEACH MAYOR: FL GOV PURSUING \""HERD IMMUNITY\"" STRATEGY"
10/20/2020 21:42,MSNBCW,5,MSNBCW_20201020_200000_Deadline_White_House/start/6120,TRUMP FATIGUE SEITING IN WITH VOTERS ACROSS COUNTRY
10/20/2020 21:43,CNNW,6,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/2580,"MIAMI BEACH MAYOR: FL GOV PURSUING \""HERD IMMUNITY\"" STRATEGY. . Mayor Dan Gelber (D) Miami Beach, Florida"
10/20/2020 21:45,CNNW,4,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/2700,"MIAMI BEACH MAYOR: FL GOV PURSUING \""HERD IMMUNITY\"" STRATEGY"
10/20/2020 21:46,CNNW,9,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/2760,CASES RISING IN FLORIDA AS GOV PUSHES FOR RAPID REOPENING
10/20/2020 21:46,FOXNEWSW,6,FOXNEWSW_20201020_210000_The_Five/start/2760,BIDEN'S LATE-NIGHT PASS. STUDY: TRUMP TAKES BRUNT OF JOKES OVER FORMER VP
10/20/2020 21:47,CNNW,12,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/2820,RISKY VACCINE TEST
10/20/2020 21:48,FOXNEWSW,7,FOXNEWSW_20201020_210000_The_Five/start/2880,BIDEN' S LATE- NIGHT PASS. STUDY: TRUMP TAKES BRUNT \u201c(3F JOKES OVER FORMER VP
10/20/2020 21:48,MSNBCW,13,MSNBCW_20201020_200000_Deadline_White_House/start/6480,"43 STATES AND WASHINGTON, D.C. SEEING INCREASE IN COVID-19 CASES"
10/20/2020 21:49,FOXNEWSW,5,FOXNEWSW_20201020_210000_The_Five/start/2940,BIDEN' S LATE- NIGHT PASS. STUDY TRUMP TAKES BRUNT QFTJOKES OVER FORMER VP
10/20/2020 21:49,MSNBCW,7,MSNBCW_20201020_200000_Deadline_White_House/start/6540,DR. PATEL: TRUMP IS PATIENT ZERO FOR MISINFORMATION
10/20/2020 21:50,MSNBCW,7,MSNBCW_20201020_200000_Deadline_White_House/start/6600,"43 STATES AND WASHINGTON, D.C. SEEING INCREASE IN COVID-19 CASES\nTRUMP CALLS DR. FAUCI \""A DISASTER\"" AND DOWNPLAYS VIRUS CONCERNS"
10/20/2020 21:51,MSNBCW,8,MSNBCW_20201020_200000_Deadline_White_House/start/6660,"TRUMP CALLS DR. FAUCI \""A DISASTER\"" AND DOWNPLAYS VIRUS CONCERNS"
10/20/2020 21:53,CNNW,5,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/3180,EXPERIMENTAL VACCINE OFFERED TO CHINESE GENERAL PUBLIC
10/20/2020 21:53,FOXNEWSW,9,FOXNEWSW_20201020_210000_The_Five/start/3180,9 \u2014;_'. ////K\\\\\\ Call Before Open Enrollment Ends '-
10/20/2020 21:54,CNNW,4,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/3240,VOLUNTEERS TO BE EXPOSED TO VIRUS IN BRITISH VACCINE TEST
10/20/2020 21:54,FOXNEWSW,8,FOXNEWSW_20201020_210000_The_Five/start/3240,/////\\\\\\ Call Before Open Enrollment Ends
10/20/2020 21:55,CNNW,3,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/3300,SECOND LOCKDOWN BEGINS WEDNESDAY IN IRELAND. . Nima Elbagir CJ\\N Seniorlnternational Correspondent
10/20/2020 21:55,FOXNEWSW,10,FOXNEWSW_20201020_210000_The_Five/start/3300,SENDING RUSH LIMBAUGH WELL WISHES
10/20/2020 21:55,MSNBCW,11,MSNBCW_20201020_200000_Deadline_White_House/start/6900,nutrisystem.comlmen 888-758
10/20/2020 21:58,CNNW,10,CNNW_20201020_210000_The_Situation_Room_With_Wolf_Blitzer/start/3480,OUU' HHU' IOO'I-\u201cmm. . Call to Speak with a Licensed Insurance Agent
10/20/2020 21:58,FOXNEWSW,6,FOXNEWSW_20201020_210000_The_Five/start/3480,i \u201cno Mnrp THING t
10/20/2020 21:58,MSNBCW,3,MSNBCW_20201020_200000_Deadline_White_House/start/7080,|ndeed.com/Home
10/20/2020 22:00,FOXNEWSW,6,FOXNEWSW_20201020_210000_The_Five/start/3600,MISSING LEMUR FOUND AT CALIFORNIA PRESCHOOL
10/20/2020 22:01,CNNW,8,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/60,"TRUMP SAYS HE MAY CHANGE HIS STRATEGY IN FINAL DEBATE. AS BIDEN PREPARES FOR HIM TO \""BULLY AND DEFLECT\"
10/20/2020 22:01,MSNBCW,3,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/60,BIDEN CAMPAIGN CHEERS EARLY VOTING SURGE
10/20/2020 22:02,MSNBCW,7,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/120,NEXT DEBATE: BIDEN VS TRUMP VS MUTE BUTTON
10/20/2020 22:03,BBCNEWS,6,BBCNEWS_20201020_220000_BBC_News/start/180,Google anti-monopoly lawsuit. Suit claims Gnogle pays for its search engine being delault option on devices
10/20/2020 22:03,CNNW,13,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/180,"TWO WEEKS BEFORE ELECTION, TRUMP RELENTLESSLY. A'I'I'ACKING DR. FAUCI FOR TELLING THE TRUTH"
10/20/2020 22:03,MSNBCW,7,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/180,NEW SIGNS SHOW DEMS WINNING THE EARLY VOTE\nBIDEN CAMPAIGN CHEERS EARLY VOTING SURGE
10/20/2020 22:04,BBCNEWS,4,BBCNEWS_20201020_220000_BBC_News/start/240,Google anti-monopoly lawsuit. Suii accuses Google of unlawfully maintaining a monopoly
10/20/2020 22:04,CNNW,7,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/240,SUPREME COURT ALLOWS PENNSYLVANIA TO COUNT. MAIL-IN BALLOTS RECEIVED AFTER ELECTION DAY
10/20/2020 22:04,MSNBCW,4,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/240,FMR. REP. JOE CROWLEY '(D)NEWYORK\nNEW SIGNS SHOW DEMS WINNING THE EARLY VOTE
10/20/2020 22:05,BBCNEWS,4,BBCNEWS_20201020_220000_BBC_News/start/300,Google anti-monopoly lawsuit. Google says lawsuit is 'deery \ufb02awed' & consumevs choose to use its sewlzes
10/20/2020 22:05,CNNW,10,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/300,SOON: TRUMP IN CRUCIAL PENNSYLVANIA BA'ITLING WITH. BIDEN FOR 27O ELECTORAL VOTES 2 WEEKS BEFORE ELECTION
10/20/2020 22:05,MSNBCW,12,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/300,BIDEN CAMPAIGN CHEERS EARLY VOTING SURGE
10/20/2020 22:07,CNNW,8,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/420,"U.S. NEARS 221,OOO CORONAVIRUS DEATHS AS EXPERT. WARNS \""RAPID ACCELERATION\"" OF CASES A WEEK AWAY"
10/20/2020 22:07,MSNBCW,9,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/420,FMR. REP. JOE CROWLEY ymmevonK
10/20/2020 22:08,CNNW,5,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/480,"U.S. NEARS 221,OOO DEATHS WITH 8.2+ MILLION. CASES AS CORONAVIRUS SECOND WAVE SURGES"
10/20/2020 22:08,MSNBCW,8,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/480,BIDEN CAMPAIGN CHEERS EARLY VOTING SURGE
10/20/2020 22:09,BBCNEWS,8,BBCNEWS_20201020_220000_BBC_News/start/540,[an] NEWS
10/20/2020 22:09,CNNW,9,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/540,UK LAUNCHING VACCINE TRIALS WHERE VOLUNTEERS. WILL BE INFECTED WITH THE CORONAVIRUS
10/20/2020 22:09,MSNBCW,12,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/540,"IN KEY STATES, BLACK AMERICANS NOW. VOTING AT DOUBLE THE RATE FROM 2O16"
10/20/2020 22:10,CNNW,5,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/600,"U.S. NEARS 221,OOO DEATHS WITH 8.2+ MILLION. CASES AS CORONAVIRUS SECOND WAVE SURGES"
10/20/2020 22:10,MSNBCW,6,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/600,NEW VOTERS IN KEY STATES SURGE BY 2 MILLION
10/20/2020 22:11,CNNW,8,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/660,"U.S. NEARS 221,OOO CORONAVIRUS DEATHS AS EXPERT. WARNS \""RAPID ACCELERATION\"" OF CASES A WEEK AWAY"
10/20/2020 22:11,MSNBCW,9,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/660,BATTLEGROUNDS: 2O2O EARLY VOTE NOW TRIPLES TURNOUT FROM 2O16
10/20/2020 22:12,FOXNEWSW,13,FOXNEWSW_20201020_220000_Special_Report_With_Bret_Baier/start/720,SILENCE IS GOLDEN. PRESIDENTIAL DEBATE GETS MUTE BUTTON. 1\u00bb Wm NFWS mm man i:
10/20/2020 22:12,MSNBCW,5,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/720,targetsmart @
10/20/2020 22:13,FOXNEWSW,4,FOXNEWSW_20201020_220000_Special_Report_With_Bret_Baier/start/780,SHOWING SUPPORT. . '5? Wm! NFWS Minx-him? man i. . ADMIRAL FROM BIN LADEN RAID ENDORSES BIDEN
10/20/2020 22:13,MSNBCW,8,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/780,BATTLEGROUNDS: 2O2O EARLY VOTE NOW TRIPLES TURNOUT FROM 2O16
10/20/2020 22:14,MSNBCW,12,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/840,NEW VOTERS IN KEY STATES SURGE BY 2 MILLION
10/20/2020 22:15,MSNBCW,5,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/900,BLUE WALL? DEMS BUILD EARLY VOTING EDGE IN MIDWEST
10/20/2020 22:16,BBCNEWS,9,BBCNEWS_20201020_220000_BBC_News/start/960,Children and Covid-19. . A bear left in a window has been a symbol of hope for many
10/20/2020 22:16,MSNBCW,8,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/960,"IN KEY STATES, BLACK AMERICANS NOW. VOTING AT DOUBLE THE RATE FROM 2O16"
10/20/2020 22:17,BBCNEWS,4,BBCNEWS_20201020_220000_BBC_News/start/1020,Children and Covid-19. . Experiences ofchildren in lockdown being recorded
10/20/2020 22:17,MSNBCW,11,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/1020,BIDEN CAMPAIGN CHEERS AS FEMALE TURNOUT SURGES
10/20/2020 22:18,CNNW,7,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/1080,"SENIOR DHS OFFICIALS URGE VOTER PATIENCE, WARN. ELECTION RESULTS LIKELY WON'T BE KNOWN ON NOV 3"
10/20/2020 22:18,MSNBCW,5,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/1080,BLUE WALL? DEMS BUILD EARLY VOTING EDGE IN MIDWEST
10/20/2020 22:19,MSNBCW,4,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/1140,SUPREME COURT RULING ON KEY BALLOTS\nOBAMA'S FIRST CAMPAIGN RALLY FOR BIDEN
10/20/2020 22:20,BBCNEWS,6,BBCNEWS_20201020_220000_BBC_News/start/1200,Nigeria protests. Reports of shots \ufb01red into crowds of demonstrators in Lagos
10/20/2020 22:20,FOXNEWSW,5,FOXNEWSW_20201020_220000_Special_Report_With_Bret_Baier/start/1200,DOUBLE CHECK. STATES VARY ON HOW To VERIFY BALLOTS. i: max NEWS mm 7O9O i
10/20/2020 22:20,MSNBCW,9,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/1200,MARY TRUMP SPEAKS OUT AS GOP TRAILS IN EARLY VOTE
10/20/2020 22:21,BBCNEWS,4,BBCNEWS_20201020_220000_BBC_News/start/1260,Nigeria protests. Governor of Lagos has ordered an invesrigatian into shooting
10/20/2020 22:21,CNNW,8,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/1260,MICHIGAN REPORTS 1.5 MILLION ABSENTEE BALLOTS RETURNED;. GOV SAYS STATE ON TRACK FOR HIGHEST TURNOUT EVER
10/20/2020 22:21,MSNBCW,7,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/1260,MARY TRUMP ON UNCLE DONALD SPENDING SO MUCH CAMPAIGN CASH
10/20/2020 22:22,BBCNEWS,7,BBCNEWS_20201020_220000_BBC_News/start/1320,Rela'ive of witness. . m mmim
10/20/2020 22:22,CNNW,13,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/1320,SUPREME COURT ALLOWS PENNSYLVANIA TO COUNT. MAIL-IN BALLOTS RECEIVED AFTER ELECTION DAY
10/20/2020 22:22,MSNBCW,10,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/1320,MARY TRUMP SPEAKS OUT AS GOP TRAILS IN EARLY VOTE
10/20/2020 22:23,FOXNEWSW,7,FOXNEWSW_20201020_220000_Special_Report_With_Bret_Baier/start/1380,"ART OF THE DEAL. U. 5. AND RUSSIA NEAR PACT TO FREEZE NUCLEAR ARSENALS. . l ALHthL,1')L.':"
10/20/2020 22:24,MSNBCW,8,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/1440,MARY TRUMP ON UNCLE DONALD SPENDING SO MUCH CAMPAIGN CASH
10/20/2020 22:25,CNNW,13,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/1500,NO SOCIAL DISTANCING SOME MASKS AT TRUMP RALLY IN PA. . Josh Shapiro Pennsylvania Attorney General
10/20/2020 22:25,MSNBCW,12,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/1500,"IN FINAL DEBATE, TRUMP FACES BIDEN, SKEPTICAL VOTERS AND A MUTE BUTTON"
10/20/2020 22:30,FOXNEWSW,3,FOXNEWSW_20201020_220000_Special_Report_With_Bret_Baier/start/1800,mung-11mm. . CRUNCH TIME. . SENATE BATI'lEGROUND PULSE WITH A WEEK TO GO
10/20/2020 22:31,CNNW,6,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/1860,TRUMP PRESSURES BARR TO INVESTIGATE BIDENS AS ELECTION NEARS
10/20/2020 22:31,MSNBCW,8,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/1860,MARY TRUMP SPEAKS OUT AS GOP TRAILS IN EARLY VOTE
10/20/2020 22:32,BBCNEWS,9,BBCNEWS_20201020_223000_The_Papers/start/120,THE PAPERS\n:7 WW\u201c\u2014. . EBI news mama's:
10/20/2020 22:32,FOXNEWSW,4,FOXNEWSW_20201020_220000_Special_Report_With_Bret_Baier/start/1920,BATI'LEGROUND MICHIGAN. SENATE RACE TIGHTENS AS JAMES TRIES TO UNSEAT PETERS. . 9.\u00bb Max NFWS m :m\u2019oT-I rim-\ufb02 mm 4.
10/20/2020 22:33,MSNBCW,5,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/1980,MARY TRUMP ON HER UNCLE\u2019S STATE OF MIND IN AN UPHILL BATTLE
10/20/2020 22:34,CNNW,9,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/2040,JOHN BOLTON ON TRUMP'S PUSH TO INVESTIGATE THE BIDENS
10/20/2020 22:34,MSNBCW,8,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/2040,ARI TALKS TO MARY TRUMP ABOUT WHY SOME MAGA FANS TURN ON HER UNCLE
10/20/2020 22:35,BBCNEWS,9,BBCNEWS_20201020_223000_The_Papers/start/300,EH. NEWS
10/20/2020 22:35,CNNW,14,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/2100,"FORMER DHS CHIEF WARNS GIULIANI AGAINST BEING. SEEN AS A \""USEFUL IDIOT\"" FOR THE RUSSIANS"
10/20/2020 22:35,FOXNEWSW,7,FOXNEWSW_20201020_220000_Special_Report_With_Bret_Baier/start/2100,8OO-99O-398. . Call to speak with a Licensed Insurance Agent
10/20/2020 22:35,MSNBCW,7,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/2100,"Individual results may vary\numum ucuuncm,. . get tested for tuberculosis (T B)"
10/20/2020 22:36,CNNW,9,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/2160,JOHN BOLTON ON GIULIANI'S SMEARS AGAINST THE BIDENS. . John Bolton Former National Security Adviser
10/20/2020 22:37,CNNW,13,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/2220,CANCELING HOLIDAY GATHERINGS
10/20/2020 22:38,MSNBCW,11,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/2280,NEW: SCOTUS TIES ON ISSUE THAT MAY DECIDE 2O2O RACE
10/20/2020 22:39,CNNW,13,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/2340,////4\\\\\\\\ W. . AAA n\u2014n 'AAI
10/20/2020 22:39,MSNBCW,5,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/2340,SCOTUS LETS PA COUNT MORE MAIL BALLOTS - FOR NOW
10/20/2020 22:40,MSNBCW,7,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/2400,ARI ON NEW RULING THAT MAKES TRUMP JUDGE. CRUCIAL IF 2O2O RACE REACHES SCOTUS
10/20/2020 22:41,MSNBCW,10,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/2460,JUSTICE ROBERTS JOINS DEM APPOINTEES ON MAIL VOTE. PREVIEWING A 2O2O CLASH TO RIVAL FLORIDA 2OOO
10/20/2020 22:42,CNNW,7,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/2520,NIH DIRECTOR: IT'S \u201cJUST NOT SAFE\u201c FOR FAMILY THANKSGIVING GATHERINGS
10/20/2020 22:42,MSNBCW,5,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/2520,NEW: SCOTUS TIES ON ISSUE THAT MAY DECIDE 2O2O RACE
10/20/2020 22:43,CNNW,10,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/2580,"NIH DIRECTOR: IT'S \""JUST NOT SAFE\"" FOR FAMILY THANKSGIVING GATHERINGS. . Dr. Leana Wen Former Baltimore City Health Commissioner"
10/20/2020 22:43,FOXNEWSW,10,FOXNEWSW_20201020_220000_Special_Report_With_Bret_Baier/start/2580,HUNTER BIDEN EMAILS '. . NEW IMAGE PROMPTS NEW QUESTIONS
10/20/2020 22:44,CNNW,7,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/2640,NIH DIRECTOR: IT'S \u201cJUST NOT SAFE\u201c FOR FAMILY THANKSGIVING GATHERINGS
10/20/2020 22:44,FOXNEWSW,4,FOXNEWSW_20201020_220000_Special_Report_With_Bret_Baier/start/2640,V. . . . 2O2O VISION. . BIDEN AND TRUMP CAMPAIGN IN FINAL WEEKS BEFORE ELECTION
10/20/2020 22:46,MSNBCW,3,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/2760,wux uuuw may wouw: a ummcm IHCmLmE.. . Yourdoaorshould doa pregnancy test before stamng DOVATO.
10/20/2020 22:47,CNNW,6,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/2820,8OO79O61O7)
10/20/2020 22:50,MSNBCW,11,MSNBCW_20201020_220000_The_Beat_With_Ari_Melber/start/3000,ALL EYES ON SUPREME COURT HEADING INTO ELECTION
10/20/2020 22:51,CNNW,10,CNNW_20201020_220000_The_Situation_Room_With_Wolf_Blitzer/start/3060,"WOLF ONE-ON-ONE WITH DEBATE COMMISSION CO-CHAIR. . Frank Fahrenkopf Co\u2014chairman, Commission on Presidential Debates"
